Species,ID,Recside,Chan,Session,TaskType,Modality,TrialNum,NanIdx,RwdWinIdx,SNR,Duration,Difficulty,Correct,CorrectionTrial,Epoch,Peakrangenorm,Freq,Speed
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,30,0,0,30.7876756034164,0.2,1,0,1,Run,0.611343717502853,5.7,35.0273504116961
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,30,0,0,30.7876756034164,0.2,1,0,1,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,31,0,1,30.7876756034164,0.2,1,0,1,Hold,0.457448454553267,4.1,1.30146655907891
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,31,0,1,30.7876756034164,0.2,1,0,1,Run,0.584460922792776,5.3,33.8926030772511
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,31,0,1,30.7876756034164,0.2,1,0,1,Rwd,0.579930278966675,4.4,1.36718280512493
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,32,0,0,30.7876756034164,0.2,1,0,1,Hold,0.531168670089969,4.7,1.98150787146393
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,32,0,0,30.7876756034164,0.2,1,0,1,Run,0.631968704931147,5.7,31.5614063619338
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,32,0,0,30.7876756034164,0.2,1,0,1,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,33,0,1,30.7876756034164,0.2,1,0,0,Hold,0.288054968427108,4.7,0.389557066496084
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,33,0,1,30.7876756034164,0.2,1,0,0,Run,0.546620642482159,5.6,29.5615953760192
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,33,0,1,30.7876756034164,0.2,1,0,0,Rwd,0.30080498242364,4.8,2.38244240618082
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,34,1,1,30.7876756034164,0.2,1,1,1,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,34,1,1,30.7876756034164,0.2,1,1,1,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,34,1,1,30.7876756034164,0.2,1,1,1,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,35,0,1,30.7876756034164,0.2,1,1,0,Hold,0.688064926189366,4.5,0.668252228609934
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,35,0,1,30.7876756034164,0.2,1,1,0,Run,0.529069427489289,6,33.597290193121
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,35,0,1,30.7876756034164,0.2,1,1,0,Rwd,0.534141241791605,4.5,1.42236761979079
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,36,1,0,30.7876756034164,0.2,1,0,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,36,1,0,30.7876756034164,0.2,1,0,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,36,1,0,30.7876756034164,0.2,1,0,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,37,0,1,30.7876756034164,0.2,1,1,1,Hold,0.590068569943915,4.7,1.72030745865106
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,37,0,1,30.7876756034164,0.2,1,1,1,Run,0.65887236803074,5.7,32.5623631349341
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,37,0,1,30.7876756034164,0.2,1,1,1,Rwd,0.431052122531984,4.6,1.32101233365121
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,39,1,1,30.7876756034164,0.2,1,1,0,Hold,0.506643455227253,5,1.32003317122135
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,39,1,1,30.7876756034164,0.2,1,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,39,1,1,30.7876756034164,0.2,1,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,40,0,1,30.7876756034164,0.2,1,1,0,Hold,0.574840073484537,4.1,0.353416871370807
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,40,0,1,30.7876756034164,0.2,1,1,0,Run,0.601735739295436,5.8,32.9577227656608
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,40,0,1,30.7876756034164,0.2,1,1,0,Rwd,0.623367176746771,4.8,1.94551253659512
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,41,0,1,30.7876756034164,0.2,1,1,0,Hold,0.629753100563658,4.7,0.970703403624403
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,41,0,1,30.7876756034164,0.2,1,1,0,Run,0.645559944027211,5.8,39.2327936026809
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,41,0,1,30.7876756034164,0.2,1,1,0,Rwd,0.613382447422675,4.7,2.26887290285734
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,42,0,1,30.7876756034164,2,0,1,0,Hold,0.622281826043322,4.5,3.05581466719468
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,42,0,1,30.7876756034164,2,0,1,0,Run,0.64395107403309,5.8,29.990164082599
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,42,0,1,30.7876756034164,2,0,1,0,Rwd,0.54156369515337,4.5,1.3196048132189
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,43,1,1,30.7876756034164,2,0,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,43,1,1,30.7876756034164,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,43,1,1,30.7876756034164,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,44,0,1,30.7876756034164,2,0,1,0,Hold,0.686062127028577,4.3,1.76222591729357
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,44,0,1,30.7876756034164,2,0,1,0,Run,0.576697554211586,5.8,21.9951436084139
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,44,0,1,30.7876756034164,2,0,1,0,Rwd,0.59130956474238,4.6,2.84328516340623
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,45,1,1,30.7876756034164,2,0,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,45,1,1,30.7876756034164,2,0,1,0,Run,0.587619836874955,6,39.136595214635
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,45,1,1,30.7876756034164,2,0,1,0,Rwd,0.506149587398452,4.5,1.16900003985735
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,46,0,1,30.7876756034164,2,0,1,0,Hold,0.5138726549496,4.7,1.81216119416984
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,46,0,1,30.7876756034164,2,0,1,0,Run,0.671888823970703,6.1,28.9332509280774
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,46,0,1,30.7876756034164,2,0,1,0,Rwd,0.404676869788561,4.6,2.34045133121115
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,47,0,1,30.7876756034164,2,0,1,0,Hold,0.665984204645801,3.8,0.0850040649233831
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,47,0,1,30.7876756034164,2,0,1,0,Run,0.66475358487772,5.7,38.0181590930468
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,47,0,1,30.7876756034164,2,0,1,0,Rwd,0.63201692796845,4.3,1.46650456280476
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,48,0,1,30.7876756034164,2,0,1,0,Hold,0.27373344622396,4.1,1.09502258787953
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,48,0,1,30.7876756034164,2,0,1,0,Run,0.458286069300118,5.6,33.3411531347597
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,48,0,1,30.7876756034164,2,0,1,0,Rwd,0.645152265395104,4.4,1.1539007062135
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,49,0,1,30.7876756034164,2,0,1,0,Hold,0.554855062843335,4.5,0.27012788651707
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,49,0,1,30.7876756034164,2,0,1,0,Run,0.515758677759981,5.6,30.6287704846742
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,49,0,1,30.7876756034164,2,0,1,0,Rwd,0.491182713163891,4.6,1.76099589093243
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,50,0,1,30.7876756034164,2,0,1,0,Hold,0.362508242170187,3.7,0.966763805294359
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,50,0,1,30.7876756034164,2,0,1,0,Run,0.619801438135051,5.7,39.9019854414125
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,50,0,1,30.7876756034164,2,0,1,0,Rwd,0.49795608022954,4.9,1.7970064606019
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,51,0,1,30.7876756034164,2,0,1,0,Hold,0.486499942221785,4,1.12022242539532
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,51,0,1,30.7876756034164,2,0,1,0,Run,0.588387370811476,5.8,34.3137885540378
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,51,0,1,30.7876756034164,2,0,1,0,Rwd,0.596643297215895,5,3.21908214155726
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,52,0,0,30.7876756034164,2,0,0,0,Hold,0.551867587045927,4,0.253076659597449
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,52,0,0,30.7876756034164,2,0,0,0,Run,0.561086281110586,6,37.3279632147902
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,52,0,0,30.7876756034164,2,0,0,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,53,1,1,30.7876756034164,2,0,1,1,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,53,1,1,30.7876756034164,2,0,1,1,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,53,1,1,30.7876756034164,2,0,1,1,Rwd,0.354712899212276,4.3,2.96691224567205
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,54,0,1,30.7876756034164,2,0,1,0,Hold,0.482095533531578,4.7,0.709492845240693
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,54,0,1,30.7876756034164,2,0,1,0,Run,0.484536160923122,6,33.5034262023097
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,54,0,1,30.7876756034164,2,0,1,0,Rwd,0.428536126780381,4.7,1.32513282654169
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,56,0,1,30.7876756034164,2,0,1,0,Hold,0.632826847162361,4.6,0.0986845580843205
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,56,0,1,30.7876756034164,2,0,1,0,Run,0.606495676557901,5.6,32.9516768257477
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,56,0,1,30.7876756034164,2,0,1,0,Rwd,0.536766678719961,4.4,1.98332343235381
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,57,1,1,30.7876756034164,2,0,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,57,1,1,30.7876756034164,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,57,1,1,30.7876756034164,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,58,0,1,30.7876756034164,0.2,1,1,0,Hold,0.622334684090802,4.6,1.90837479089733
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,58,0,1,30.7876756034164,0.2,1,1,0,Run,0.434248613306449,5.7,37.6164656284814
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,58,0,1,30.7876756034164,0.2,1,1,0,Rwd,0.567058816739036,5.2,1.54499025957554
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,59,1,1,30.7876756034164,0.2,1,0,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,59,1,1,30.7876756034164,0.2,1,0,0,Run,0.647221682146652,5.4,31.4700016106069
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,59,1,1,30.7876756034164,0.2,1,0,0,Rwd,0.717709874830656,4.7,1.71632581138636
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,60,1,1,30.7876756034164,0.2,1,1,1,Hold,0.629447430046646,4.2,0.861416873438923
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,60,1,1,30.7876756034164,0.2,1,1,1,Run,0.564439528747309,5.1,23.5718558209174
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,60,1,1,30.7876756034164,0.2,1,1,1,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,61,0,1,30.7876756034164,0.2,1,1,0,Hold,0.484151365933595,4,0.989908955537628
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,61,0,1,30.7876756034164,0.2,1,1,0,Run,0.57539213231611,5.7,27.9490683954889
F,KIW,RHS,ori,KIW_Block10-55_2015-09-24T16-13,DUR,V,61,0,1,30.7876756034164,0.2,1,1,0,Rwd,0.630405987684099,4.8,1.54579224093716
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,1,1,1,27.8763230838375,2,0,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,1,1,1,27.8763230838375,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,1,1,1,27.8763230838375,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,2,1,1,27.8763230838375,2,0,1,0,Hold,0.53880952224224,4.8,4.90676803581716
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,2,1,1,27.8763230838375,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,2,1,1,27.8763230838375,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,3,0,1,27.8763230838375,2,0,1,0,Hold,0.392648364386275,4.4,1.72889466490142
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,3,0,1,27.8763230838375,2,0,1,0,Run,0.509521076990266,5.6,31.8160752397256
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,3,0,1,27.8763230838375,2,0,1,0,Rwd,0.538266010236854,4.7,1.75657218377311
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,4,0,1,27.8763230838375,2,0,1,0,Hold,0.375584278885079,4.1,1.65029680923358
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,4,0,1,27.8763230838375,2,0,1,0,Run,0.525987247793912,5.4,43.0246360213664
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,4,0,1,27.8763230838375,2,0,1,0,Rwd,0.52408169648309,4.6,1.08659424624274
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,5,1,1,27.8763230838375,2,0,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,5,1,1,27.8763230838375,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,5,1,1,27.8763230838375,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,6,1,1,27.8763230838375,2,0,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,6,1,1,27.8763230838375,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,6,1,1,27.8763230838375,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,7,1,1,27.8763230838375,2,0,1,0,Hold,0.411154928176799,4.8,4.31230045252056
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,7,1,1,27.8763230838375,2,0,1,0,Run,0.619190618777645,5.6,38.2746137167813
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,7,1,1,27.8763230838375,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,8,0,1,27.8763230838375,2,0,1,0,Hold,0.283762031359163,4,1.97686126292652
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,8,0,1,27.8763230838375,2,0,1,0,Run,0.406287889822621,5.5,38.0896540933499
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,8,0,1,27.8763230838375,2,0,1,0,Rwd,0.440390564723907,4.2,1.94576491044587
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,9,1,1,27.8763230838375,2,0,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,9,1,1,27.8763230838375,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,9,1,1,27.8763230838375,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,10,0,1,27.8763230838375,2,0,1,0,Hold,0.544287430584645,4,1.32221957840943
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,10,0,1,27.8763230838375,2,0,1,0,Run,0.451456837618854,5.9,39.8448005981849
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,10,0,1,27.8763230838375,2,0,1,0,Rwd,0.561922867801167,4.5,2.62934189822935
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,11,1,1,27.8763230838375,2,0,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,11,1,1,27.8763230838375,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,11,1,1,27.8763230838375,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,13,1,1,27.8763230838375,2,0,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,13,1,1,27.8763230838375,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,13,1,1,27.8763230838375,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,15,1,1,27.8763230838375,2,0,1,0,Hold,0.553825393631507,4.3,0.669915643288671
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,15,1,1,27.8763230838375,2,0,1,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,15,1,1,27.8763230838375,2,0,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,16,0,1,8.01222249281608,2,1,1,0,Hold,0.588617656045219,4.2,1.49280917359242
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,16,0,1,8.01222249281608,2,1,1,0,Run,0.634791645552673,5.5,24.5190613005798
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,16,0,1,8.01222249281608,2,1,1,0,Rwd,0.632973825437164,4.3,1.95616801543805
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,17,1,0,8.01222249281608,2,1,0,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,17,1,0,8.01222249281608,2,1,0,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,17,1,0,8.01222249281608,2,1,0,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,18,1,1,8.01222249281608,2,1,1,1,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,18,1,1,8.01222249281608,2,1,1,1,Run,0.612021168193359,5.5,16.3634396697217
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,18,1,1,8.01222249281608,2,1,1,1,Rwd,0.443624319504096,5.1,1.93083925815815
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,19,0,1,8.01222249281608,2,1,1,0,Hold,0.563303927643593,3.7,0.502948267185377
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,19,0,1,8.01222249281608,2,1,1,0,Run,0.377407613006143,5.9,36.0234453678741
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,19,0,1,8.01222249281608,2,1,1,0,Rwd,0.464012101122743,4.8,2.28515626135107
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,21,1,1,8.01222249281608,2,1,0,0,Hold,0.602275817546033,3.6,0.480043964946524
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,21,1,1,8.01222249281608,2,1,0,0,Run,0.425605878610528,5.6,26.373271654904
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,21,1,1,8.01222249281608,2,1,0,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,23,0,1,8.01222249281608,2,1,1,0,Hold,0.50768669795307,4.1,1.03081317266436
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,23,0,1,8.01222249281608,2,1,1,0,Run,0.522140861764676,5.8,35.3157526155553
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,23,0,1,8.01222249281608,2,1,1,0,Rwd,0.388956653565708,4.7,1.80737058029036
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,24,0,1,8.01222249281608,2,1,1,0,Hold,0.52659451632985,4.3,1.92098825761202
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,24,0,1,8.01222249281608,2,1,1,0,Run,0.572963616340005,5.7,32.2284774595837
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,24,0,1,8.01222249281608,2,1,1,0,Rwd,0.440706479406084,4.2,1.06017055599852
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,25,1,1,8.01222249281608,2,1,1,0,Hold,0.280015452473447,3.2,1.73559375337866
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,25,1,1,8.01222249281608,2,1,1,0,Run,0.513455715938888,5.8,36.4799631192824
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,25,1,1,8.01222249281608,2,1,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,26,1,1,8.01222249281608,2,1,1,0,Hold,0.591977918249215,4.2,0.764313567578574
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,26,1,1,8.01222249281608,2,1,1,0,Run,0.412609017376935,5.6,38.290440833159
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,26,1,1,8.01222249281608,2,1,1,0,Rwd,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,27,1,1,8.01222249281608,2,1,1,0,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,27,1,1,8.01222249281608,2,1,1,0,Run,0.547506913114866,6,38.2324852992608
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,27,1,1,8.01222249281608,2,1,1,0,Rwd,0.532916042885529,4.7,2.15444299418413
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,28,1,1,8.01222249281608,2,1,0,0,Hold,0.532052458874555,4.5,0.375723216825603
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,28,1,1,8.01222249281608,2,1,0,0,Run,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,28,1,1,8.01222249281608,2,1,0,0,Rwd,0.410452846679482,5,2.57264059624532
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,29,1,1,8.01222249281608,2,1,1,1,Hold,NaN,2,0
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,29,1,1,8.01222249281608,2,1,1,1,Run,0.45081249045377,5.5,20.8650991465564
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,29,1,1,8.01222249281608,2,1,1,1,Rwd,0.516658202103364,4.5,1.98907187090632
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,30,0,1,8.01222249281608,2,1,1,0,Hold,0.241125397922915,4.5,0.31404402990138
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,30,0,1,8.01222249281608,2,1,1,0,Run,0.367229147612654,6,42.3074781997514
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,30,0,1,8.01222249281608,2,1,1,0,Rwd,0.320488929362291,4.9,2.08647878910085
F,KIW,RHS,ori,KIW_Block10-56_2015-09-25T09-58,SNR,A,31,1,1,8.01222249281608,2,1,1,0,Hold,0.288322973251808,4.1,1.3181898134207
